,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3257,3305604,Silva Jardim,33,RJ,477.9248466257665,556.0150289017342,512.8442196531795,509.2024539877306,470.9248554913295
3258,3305703,Sumidouro,33,RJ,489.14056603773577,574.9880000000003,528.4896000000001,518.4886792452833,515.2
3259,3305752,Tanguá,33,RJ,473.9713402061855,550.5675196850398,512.5440944881889,508.7183505154638,475.31496062992125
3260,3305802,Teresópolis,33,RJ,513.7316082121471,593.3755573571151,552.0107823267125,565.7483319076132,561.3457640859343
3261,3305901,Trajano de Moraes,33,RJ,468.1983606557377,545.239230769231,507.4423076923078,516.172131147541,468.46153846153845
3262,3306008,Três Rios,33,RJ,498.6733838089695,578.1510192837454,533.5392286501375,539.3154338963313,530.2479338842975
3263,3306107,Valença,33,RJ,502.94358108108094,580.858152610442,536.3565461847394,546.192314189189,525.4939759036145
3264,3306156,Varre-Sai,33,RJ,494.53983739837383,581.39609375,528.1406250000002,544.9260162601628,525.9375
3265,3306206,Vassouras,33,RJ,498.51234567901184,577.1994974874375,532.4237855946402,549.2015873015876,531.2562814070352
3266,3306305,Volta Redonda,33,RJ,518.1680778032027,593.9369457062503,551.138351719664,571.4837528604115,580.2552455115725
3267,3500105,Adamantina,35,SP,542.7245989304816,613.0565853658536,564.3375609756098,598.9946524064172,581.7560975609756
3268,3500204,Adolfo,35,SP,481.03870967741926,567.9205882352941,533.3029411764707,522.3000000000001,494.11764705882354
3269,3500303,Aguaí,35,SP,513.9929999999999,583.3789634146345,542.0371951219511,553.7643333333335,520.7926829268292
3270,3500402,Águas da Prata,35,SP,500.74722222222215,591.2871794871793,552.3730769230767,568.2680555555555,548.7179487179487
3271,3500501,Águas de Lindóia,35,SP,506.76336996337005,576.9859106529211,541.4274914089347,552.2904761904765,513.6769759450171
3272,3500550,Águas de Santa Bárbara,35,SP,504.6014925373135,572.5492957746479,540.4521126760565,556.9223880597015,507.32394366197184
3273,3500600,Águas de São Pedro,35,SP,536.5694444444443,614.7013333333332,568.64,606.3583333333335,561.0666666666667
3274,3500709,Agudos,35,SP,516.1861431870668,585.9151648351645,547.1685714285715,558.8080831408777,531.1648351648352
3275,3500758,Alambari,35,SP,496.5695652173913,564.8574074074074,527.5000000000001,520.8043478260869,464.0740740740741
3276,3500808,Alfredo Marcondes,35,SP,493.70116279069765,561.7880952380954,530.4583333333331,557.0476744186047,531.9047619047619
3277,3500907,Altair,35,SP,479.02777777777766,530.4324324324323,489.9567567567568,503.8222222222222,452.43243243243245
3278,3501004,Altinópolis,35,SP,502.1633744855966,572.582375478927,525.0716475095783,546.2930041152266,514.0996168582376
3279,3501103,Alto Alegre,35,SP,498.6921568627452,566.9846153846154,507.2903846153844,524.9078431372552,480.38461538461536
3280,3501152,Alumínio,35,SP,512.6046728971961,582.3599137931028,551.1754310344825,547.376168224299,519.3103448275862
3281,3501202,Álvares Florence,35,SP,499.49743589743593,545.8116279069768,515.167441860465,552.6948717948717,513.4883720930233
3282,3501301,Álvares Machado,35,SP,495.3942184154172,555.2018518518521,519.2948559670784,531.789721627409,500.94650205761315
3283,3501400,Álvaro de Carvalho,35,SP,469.8575757575756,526.5749999999999,484.7900000000001,488.47575757575765,387.0
3284,3501509,Alvinlândia,35,SP,514.3735294117647,570.2694444444444,533.6305555555556,549.3676470588234,497.22222222222223
3285,3501608,Americana,35,SP,530.798122695273,602.543686548225,562.143686548224,589.5034864230634,567.1890862944163
3286,3501707,Américo Brasiliense,35,SP,504.42848360655734,581.0058712121217,540.0530303030298,550.8081967213113,525.6060606060606
3287,3501806,Américo de Campos,35,SP,508.52571428571423,575.5638888888888,547.463888888889,558.1014285714285,532.7777777777778
3288,3501905,Amparo,35,SP,525.5099330357147,595.3749739311785,552.170490093848,575.6128348214289,560.3128258602711
3289,3502002,Analândia,35,SP,499.4379310344826,585.0508196721311,539.5655737704919,545.5000000000001,483.60655737704917
3290,3502101,Andradina,35,SP,511.33003161222354,583.298382204247,544.4373104145599,551.6990516332988,541.7795753286148
3291,3502200,Angatuba,35,SP,501.6160493827159,582.4112426035499,542.9331360946745,541.9561728395058,507.5739644970414
3292,3502309,Anhembi,35,SP,516.8615384615384,571.0023255813952,534.9116279069767,539.548717948718,498.13953488372096
3293,3502408,Anhumas,35,SP,479.1583333333333,551.2955056179774,518.741573033708,528.3892857142857,468.314606741573
3294,3502507,Aparecida,35,SP,509.40335051546384,586.7870503597122,545.9326139088724,560.3268041237113,545.1318944844124
3295,3502606,Aparecida d'Oeste,35,SP,507.0846153846153,587.1611940298507,535.2179104477611,528.3569230769232,534.6268656716418
3296,3502705,Apiaí,35,SP,484.9640264026404,580.4625766871166,538.1211656441719,536.3937293729375,501.28834355828224
3297,3502754,Araçariguama,35,SP,483.7442622950817,567.31231884058,525.9695652173908,527.6987704918032,479.4927536231884
3298,3502804,Araçatuba,35,SP,527.6537149817293,590.1116749332313,554.2771079740567,575.5334145351206,555.0476917207172
3299,3502903,Araçoiaba da Serra,35,SP,510.19444444444474,583.009482758621,549.3502155172413,556.291203703704,522.4568965517242
3300,3503000,Aramina,35,SP,494.90606060606075,559.6500000000001,526.1114285714287,528.7833333333332,495.14285714285717
3301,3503109,Arandu,35,SP,485.56666666666666,559.8058823529411,525.4549019607842,546.8437499999999,507.84313725490193
3302,3503158,Arapeí,35,SP,496.89285714285717,584.2428571428571,523.9857142857143,548.5214285714287,512.8571428571429
3303,3503208,Araraquara,35,SP,529.9568835520803,597.564616193482,558.828601472135,576.7008098296576,568.5488958990536
3304,3503307,Araras,35,SP,527.9094132817539,598.0839371980684,557.125301932368,579.8175370728559,557.1135265700483
3305,3503356,Arco-Íris,35,SP,474.2791666666667,558.6280000000002,520.0079999999999,519.8166666666667,455.2
3306,3503406,Arealva,35,SP,506.4848484848484,582.3886792452831,536.1349056603774,540.6919191919195,514.1509433962265
3307,3503505,Areias,35,SP,471.8178571428572,570.5172413793102,507.44137931034487,505.5999999999999,468.2758620689655
3308,3503604,Areiópolis,35,SP,509.34843749999976,583.8557251908397,546.6450381679389,541.1453124999998,512.3664122137404
3309,3503703,Ariranha,35,SP,511.26000000000016,594.0166666666667,553.6533333333333,548.2563636363636,557.3333333333334
3310,3503802,Artur Nogueira,35,SP,499.43883751651265,578.1414999999995,538.7092499999995,540.8236459709374,511.525
3311,3503901,Arujá,35,SP,497.0340104468949,576.0555797495917,536.014589003811,538.5026117237377,490.9526401741971
3312,3503950,Aspásia,35,SP,491.32631578947365,562.2700000000001,515.3900000000001,545.2578947368422,525.0
3313,3504008,Assis,35,SP,517.3814186584432,595.0250543084725,558.3562635771183,569.3932151117964,537.8421433743664
3314,3504107,Atibaia,35,SP,524.6085010060369,596.3582397003753,556.9668071161051,577.0546277665999,550.1685393258427
3315,3504206,Auriflama,35,SP,503.1461883408074,571.8545081967216,534.809836065574,539.4130044843049,517.0491803278688
3316,3504305,Avaí,35,SP,473.0705882352942,545.1128205128206,500.7846153846155,503.0970588235294,449.7435897435897
3317,3504404,Avanhandava,35,SP,501.14104477611926,567.4415492957746,524.7042253521124,524.3499999999998,505.63380281690144
3318,3504503,Avaré,35,SP,518.9958891867741,590.0282878411908,550.2674937965261,566.887488829312,543.1430934656742
3319,3504602,Bady Bassitt,35,SP,519.6342857142855,591.7585585585587,547.0927927927929,559.7647619047623,524.1441441441441
3320,3504701,Balbinos,35,SP,481.092,551.692,507.61199999999997,518.06,455.2
3321,3504800,Bálsamo,35,SP,514.4023809523809,583.1193181818185,533.5011363636366,551.0809523809525,539.7727272727273
3322,3504909,Bananal,35,SP,502.03763440860206,579.684,533.1,568.667741935484,511.6
3323,3505005,Barão de Antonina,35,SP,491.5243902439024,565.9731707317072,529.1536585365855,532.4121951219511,465.3658536585366
3324,3505104,Barbosa,35,SP,491.45454545454544,567.4672413793103,531.7258620689654,526.5890909090908,475.17241379310343
3325,3505203,Bariri,35,SP,516.1501718213055,591.8470784641063,545.9519198664442,572.19793814433,568.4808013355592
3326,3505302,Barra Bonita,35,SP,521.3499999999999,596.2826599326598,552.0124579124579,573.5854385964911,554.3434343434343
3327,3505351,Barra do Chapéu,35,SP,463.3358974358975,533.13488372093,510.4325581395351,499.62564102564096,458.13953488372096
3328,3505401,Barra do Turvo,35,SP,472.9423529411765,556.4382978723404,525.4319148936171,501.0588235294118,501.06382978723406
3329,3505500,Barretos,35,SP,511.7230812641084,576.4071466666655,535.3426666666672,554.2976297968404,524.3626666666667
3330,3505609,Barrinha,35,SP,487.74173913043546,559.5571138211383,519.0871951219511,525.6802173913043,485.8943089430894
3331,3505708,Barueri,35,SP,503.0476828801231,583.9309187279151,546.2830742049474,552.1584641899653,523.7491166077739
3332,3505807,Bastos,35,SP,508.97092391304346,578.020418848168,534.832460732984,553.3798913043482,526.5968586387435
3333,3505906,Batatais,35,SP,518.4371002132199,589.1810703666994,548.61189296333,564.7521321961622,556.0951437066402
3334,3506003,Bauru,35,SP,526.4857168490939,595.4424521972468,556.1124454880916,573.7688139242777,542.3448507212345
3335,3506102,Bebedouro,35,SP,530.0527743526512,595.0804423748544,556.3052386495924,582.2811344019727,571.2922002328289
3336,3506201,Bento de Abreu,35,SP,494.995652173913,563.2,526.952,538.9782608695652,477.6
3337,3506300,Bernardino de Campos,35,SP,503.16666666666697,587.7343511450385,542.4412213740458,548.1583333333333,518.7786259541984
3338,3506359,Bertioga,35,SP,489.33233458177267,567.6444444444446,531.2321513002371,528.1787765293377,481.9385342789598
3339,3506409,Bilac,35,SP,507.3637362637365,574.7895833333332,533.4177083333333,545.5098901098903,509.1666666666667
3340,3506508,Birigui,35,SP,515.5442461538455,586.9672463768126,548.6895652173918,563.4875692307687,534.5739130434782
3341,3506607,Biritiba Mirim,35,SP,486.1892583120206,569.2470308788593,524.9320665083138,538.9140664961636,475.9619952494062
3342,3506706,Boa Esperança do Sul,35,SP,492.58593749999994,571.1323741007193,529.1028776978419,539.5328125,492.66187050359713
3343,3506805,Bocaina,35,SP,529.717857142857,584.8293103448277,546.6086206896548,586.7348214285714,541.551724137931
3344,3506904,Bofete,35,SP,499.2608247422681,576.6303921568629,533.4303921568629,542.4061855670104,516.2745098039215
3345,3507001,Boituva,35,SP,509.6366047745361,585.3642066420667,545.3241082410825,559.915915119363,523.09963099631
3346,3507100,Bom Jesus dos Perdões,35,SP,500.4262411347522,583.3202657807309,537.7049833887042,547.3163120567372,515.7475083056478
3347,3507159,Bom Sucesso de Itararé,35,SP,486.5589285714285,558.4953125,514.4859375,501.9482142857141,427.5
3348,3507209,Borá,35,SP,509.90000000000003,586.5583333333333,527.6250000000001,587.8166666666666,538.3333333333334
3349,3507308,Boracéia,35,SP,497.3122807017544,584.8533333333334,538.135,541.2614035087721,533.6666666666666
3350,3507407,Borborema,35,SP,502.3788043478261,568.1386138613865,528.3049504950494,543.5706521739135,560.6930693069307
3351,3507456,Borebi,35,SP,494.63157894736844,545.357894736842,500.1473684210527,523.8105263157895,447.36842105263156
3352,3507506,Botucatu,35,SP,541.5867970660146,611.1759499536621,565.653382761816,591.1543765281167,580.7970342910102
3353,3507605,Bragança Paulista,35,SP,513.504156577885,586.6717909882622,547.4433169254072,569.7714689265528,538.2506626277925
3354,3507704,Braúna,35,SP,480.84461538461534,566.1402985074628,517.602985074627,522.0523076923076,511.94029850746267
3355,3507753,Brejo Alegre,35,SP,507.82857142857137,577.0612903225807,549.332258064516,559.1285714285714,536.7741935483871
3356,3507803,Brodowski,35,SP,519.9038461538463,584.4535502958581,542.9210059171594,557.2262820512816,543.1360946745563
3357,3507902,Brotas,35,SP,524.062457337884,597.1368078175892,553.6755700325733,577.8750853242319,554.0065146579805
3358,3508009,Buri,35,SP,479.6458498023713,559.9130434782611,520.7811594202896,526.6577075098816,454.3478260869565
3359,3508108,Buritama,35,SP,496.17115384615374,561.6386666666665,526.2782222222221,530.6735576923078,474.1333333333333
3360,3508207,Buritizal,35,SP,510.3175000000001,595.6317073170732,551.8878048780488,552.2425000000001,571.7073170731708
3361,3508306,Cabrália Paulista,35,SP,509.5709090909092,548.2966666666667,506.8033333333334,529.2036363636362,480.6666666666667
3362,3508405,Cabreúva,35,SP,488.63228070175444,574.9397082658022,529.3834683954618,535.1240350877194,496.7585089141005
3363,3508504,Caçapava,35,SP,509.33709543568557,590.2973602484467,550.0062888198756,560.5109543568477,529.8291925465838
3364,3508603,Cachoeira Paulista,35,SP,514.0221218961627,589.4389247311819,550.5144086021503,560.9893905191874,548.6881720430108
3365,3508702,Caconde,35,SP,493.8570446735395,573.6316993464054,532.8761437908497,554.4838487972506,503.7908496732026
3366,3508801,Cafelândia,35,SP,492.69593908629446,562.7669767441855,524.4255813953488,523.799492385787,468.74418604651163
3367,3508900,Caiabu,35,SP,492.59857142857146,546.8630136986301,494.8013698630135,530.2157142857143,494.7945205479452
3368,3509007,Caieiras,35,SP,495.523684210527,576.1825445605407,537.8484326982186,540.2468421052638,502.72894898586355
3369,3509106,Caiuá,35,SP,467.3578947368422,544.5240506329114,502.8139240506329,508.7552631578945,442.0253164556962
3370,3509205,Cajamar,35,SP,492.3271844660195,571.0604225352123,533.3545774647891,537.8395070948478,509.92957746478874
3371,3509254,Cajati,35,SP,484.8929012345682,569.8187499999999,528.3130681818185,536.9774691358025,472.95454545454544
3372,3509304,Cajobi,35,SP,509.806956521739,574.9727272727272,532.6305785123964,564.364347826087,519.3388429752066
3373,3509403,Cajuru,35,SP,499.1716374269008,571.4317548746517,528.2607242339834,539.8567251461988,533.7604456824513
3374,3509452,Campina do Monte Alegre,35,SP,481.98555555555555,548.2340000000003,514.173,503.97555555555573,467.2
3375,3509502,Campinas,35,SP,525.9389383704913,596.3013749009864,557.3492644562623,576.4212385677611,555.7734525291388
3376,3509601,Campo Limpo Paulista,35,SP,500.1994764397906,577.5903638151422,539.445427728614,542.9850261780107,502.3795476892822
3377,3509700,Campos do Jordão,35,SP,503.48084745762736,586.413343558282,546.8624233128833,554.4705084745763,521.3496932515337
3378,3509809,Campos Novos Paulista,35,SP,509.67096774193544,574.835135135135,520.6918918918917,564.1612903225805,482.7027027027027
3379,3509908,Cananéia,35,SP,486.0251748251749,570.5353333333331,520.3646666666667,515.597902097902,491.6
3380,3509957,Canas,35,SP,475.2473684210527,554.1932203389832,516.6915254237288,508.7350877192981,513.2203389830509
3381,3510005,Cândido Mota,35,SP,505.9776315789475,576.3668639053251,539.6857988165684,552.2223684210527,513.905325443787
3382,3510104,Cândido Rodrigues,35,SP,516.5260869565218,601.4541666666667,556.1833333333334,578.9260869565217,589.1666666666666
3383,3510153,Canitar,35,SP,471.2459459459461,546.2630434782608,506.2,532.5702702702704,399.1304347826087
3384,3510203,Capão Bonito,35,SP,497.68423423423434,577.2289875173363,535.9618585298197,544.6349849849854,487.18446601941747
3385,3510302,Capela do Alto,35,SP,498.3458823529412,576.4248648648651,533.165405405405,561.2335294117647,517.2972972972973
3386,3510401,Capivari,35,SP,511.78350217076706,587.2889185580777,544.0236315086782,553.5984081041968,524.1922563417891
3387,3510500,Caraguatatuba,35,SP,497.19819089207766,580.002447552448,542.8046620046604,547.8770430442926,497.85547785547783
3388,3510609,Carapicuíba,35,SP,488.54033840947653,570.2502343017803,533.6142611683858,528.29489001692,493.98313027179006
3389,3510708,Cardoso,35,SP,497.89365079365064,561.3187969924815,519.6669172932329,542.4412698412699,500.45112781954884
3390,3510807,Casa Branca,35,SP,508.3291803278685,580.3241887905605,538.1179941002949,557.5108196721311,532.6253687315634
3391,3510906,Cássia dos Coqueiros,35,SP,486.39180327868866,564.7531250000001,519.7578125,544.016393442623,496.25
3392,3511003,Castilho,35,SP,492.78893617021293,563.7015384615382,521.2819230769231,535.9404255319149,498.0
3393,3511102,Catanduva,35,SP,538.1375623663579,600.1095652173924,563.418327759198,586.2518175338564,584.133779264214
3394,3511201,Catiguá,35,SP,515.1166666666667,593.5925000000001,539.7574999999999,531.8472222222222,503.0
